user_id,timestamp,group,experiment_day,revenue,pre_exp_revenue,purchased,hour_of_day,day_of_week,week_of_exp
208181,2024-01-06 19:45:06,treatment,6,995.31,74.91,1,19,5,1
208182,2024-01-05 17:18:15,treatment,5,493.68,63.98,1,17,4,1
208183,2024-01-13 17:00:57,treatment,13,0.0,0.0,0,17,5,2
208184,2024-01-01 07:41:47,treatment,1,633.03,101.63,1,7,0,1
208185,2024-01-02 19:35:10,treatment,2,1157.07,84.52,1,19,1,1
208186,2024-01-02 10:40:59,treatment,2,720.12,124.83,1,10,1,1
208187,2024-01-03 09:23:55,treatment,3,0.0,0.0,0,9,2,1
208188,2024-01-04 17:26:51,treatment,4,588.71,98.52,1,17,3,1
208189,2024-01-03 17:55:41,treatment,3,0.0,0.0,0,17,2,1
208190,2024-01-13 18:18:33,treatment,13,1152.4,80.96,1,18,5,2
208191,2024-01-04 18:53:48,treatment,4,762.33,82.81,1,18,3,1
208192,2024-01-11 16:31:12,treatment,11,1087.32,121.86,1,16,3,2
208193,2024-01-01 11:16:10,treatment,1,0.0,0.0,0,11,0,1
208194,2024-01-09 16:31:46,treatment,9,454.12,42.94,1,16,1,2
208195,2024-01-06 11:45:44,treatment,6,0.0,0.0,0,11,5,1
208196,2024-01-11 19:35:00,treatment,11,716.71,62.82,1,19,3,2
208197,2024-01-02 16:59:40,treatment,2,0.0,0.0,0,16,1,1
208198,2024-01-12 11:34:28,treatment,12,687.12,23.92,1,11,4,2
208199,2024-01-09 17:51:58,treatment,9,385.78,64.48,1,17,1,2
208200,2024-01-03 17:22:10,treatment,3,531.34,91.38,1,17,2,1
208201,2024-01-02 18:09:51,treatment,2,824.21,156.09,1,18,1,1
208202,2024-01-04 08:27:49,treatment,4,846.94,91.0,1,8,3,1
208203,2024-01-05 11:18:56,treatment,5,596.24,52.43,1,11,4,1
208204,2024-01-07 16:42:05,treatment,7,0.0,0.0,0,16,6,1
208205,2024-01-12 15:04:04,treatment,12,781.82,61.54,1,15,4,2
208206,2024-01-06 13:26:15,treatment,6,705.01,50.04,1,13,5,1
208207,2024-01-02 18:06:30,treatment,2,931.71,111.18,1,18,1,1
208208,2024-01-02 14:03:07,treatment,2,1538.64,83.5,1,14,1,1
208209,2024-01-04 23:22:44,treatment,4,352.53,52.97,1,23,3,1
208210,2024-01-07 13:37:28,treatment,7,0.0,0.0,0,13,6,1
208211,2024-01-05 17:31:33,treatment,5,656.24,58.85,1,17,4,1
208212,2024-01-01 18:22:53,treatment,1,693.11,80.13,1,18,0,1
208213,2024-01-05 13:42:27,treatment,5,721.43,67.98,1,13,4,1
208214,2024-01-07 12:15:40,treatment,7,566.32,57.98,1,12,6,1
208215,2024-01-01 02:36:35,treatment,1,627.19,104.98,1,2,0,1
208216,2024-01-05 13:07:26,treatment,5,0.0,0.0,0,13,4,1
208217,2024-01-04 11:29:40,treatment,4,939.34,46.27,1,11,3,1
208218,2024-01-04 16:52:51,treatment,4,387.2,29.93,1,16,3,1
208219,2024-01-14 09:46:15,treatment,14,1130.28,69.11,1,9,6,2
208220,2024-01-14 07:27:13,treatment,14,0.0,0.0,0,7,6,2
208221,2024-01-12 22:41:39,treatment,12,412.1,52.05,1,22,4,2
208222,2024-01-04 09:55:46,treatment,4,947.93,70.9,1,9,3,1
208223,2024-01-08 19:50:14,treatment,8,1118.31,90.29,1,19,0,2
208224,2024-01-05 15:09:03,treatment,5,427.64,75.24,1,15,4,1
208225,2024-01-02 13:16:36,treatment,2,1032.45,78.71,1,13,1,1
208226,2024-01-02 17:08:26,treatment,2,691.61,69.88,1,17,1,1
208227,2024-01-14 06:50:34,treatment,14,1062.69,111.36,1,6,6,2
208228,2024-01-06 16:28:05,treatment,6,561.61,38.89,1,16,5,1
208229,2024-01-03 19:53:13,treatment,3,0.0,0.0,0,19,2,1
208230,2024-01-06 14:40:38,treatment,6,764.54,114.52,1,14,5,1
208231,2024-01-07 22:15:02,treatment,7,640.14,38.13,1,22,6,1
208232,2024-01-09 21:00:31,treatment,9,600.44,67.11,1,21,1,2
208233,2024-01-12 19:40:55,treatment,12,1240.98,188.21,1,19,4,2
208234,2024-01-11 04:52:18,treatment,11,588.25,109.06,1,4,3,2
208235,2024-01-02 19:27:06,treatment,2,1443.96,95.76,1,19,1,1
208236,2024-01-02 13:23:50,treatment,2,1001.32,57.96,1,13,1,1
208237,2024-01-06 20:51:19,treatment,6,460.09,46.71,1,20,5,1
208238,2024-01-10 15:14:37,treatment,10,843.89,103.42,1,15,2,2
208239,2024-01-09 19:26:35,treatment,9,855.08,106.12,1,19,1,2
208240,2024-01-08 14:00:37,treatment,8,441.11,42.54,1,14,0,2
208241,2024-01-05 09:26:07,treatment,5,865.97,108.68,1,9,4,1
208242,2024-01-02 18:50:32,treatment,2,1152.69,59.91,1,18,1,1
208243,2024-01-11 11:37:31,treatment,11,1397.49,71.21,1,11,3,2
208244,2024-01-11 04:00:59,treatment,11,1369.16,94.95,1,4,3,2
208245,2024-01-01 16:09:53,treatment,1,0.0,0.0,0,16,0,1
208246,2024-01-07 13:09:10,treatment,7,846.39,66.4,1,13,6,1
208247,2024-01-10 19:35:02,treatment,10,1077.49,84.02,1,19,2,2
208248,2024-01-12 11:47:54,treatment,12,0.0,0.0,0,11,4,2
208249,2024-01-05 12:55:30,treatment,5,2027.83,133.96,1,12,4,1
208250,2024-01-02 16:52:41,treatment,2,633.88,58.86,1,16,1,1
208251,2024-01-09 18:11:06,treatment,9,0.0,0.0,0,18,1,2
208252,2024-01-12 17:34:51,treatment,12,1835.04,156.2,1,17,4,2
208253,2024-01-03 19:02:44,treatment,3,639.02,62.89,1,19,2,1
208254,2024-01-01 13:31:56,treatment,1,1458.78,285.07,1,13,0,1
208255,2024-01-03 12:05:29,treatment,3,1088.58,124.47,1,12,2,1
208256,2024-01-02 16:46:47,treatment,2,770.34,57.92,1,16,1,1
208257,2024-01-10 04:00:44,treatment,10,0.0,0.0,0,4,2,2
208258,2024-01-03 04:14:44,treatment,3,1001.27,151.04,1,4,2,1
208259,2024-01-04 18:03:55,treatment,4,1026.86,169.53,1,18,3,1
208260,2024-01-04 16:51:37,treatment,4,0.0,0.0,0,16,3,1
208261,2024-01-03 09:36:00,treatment,3,0.0,0.0,0,9,2,1
208262,2024-01-07 13:07:30,treatment,7,596.9,91.07,1,13,6,1
208263,2024-01-03 20:49:12,treatment,3,1235.1,252.48,1,20,2,1
208264,2024-01-12 07:31:10,treatment,12,0.0,0.0,0,7,4,2
208265,2024-01-04 18:52:04,treatment,4,0.0,0.0,0,18,3,1
208266,2024-01-13 18:13:26,treatment,13,0.0,0.0,0,18,5,2
208267,2024-01-07 18:47:01,treatment,7,0.0,0.0,0,18,6,1
208268,2024-01-10 15:05:47,treatment,10,0.0,0.0,0,15,2,2
208269,2024-01-04 00:59:41,treatment,4,963.77,125.92,1,0,3,1
208270,2024-01-09 14:20:56,treatment,9,708.64,120.47,1,14,1,2
208271,2024-01-02 11:28:10,treatment,2,685.13,51.16,1,11,1,1
208272,2024-01-13 20:00:21,treatment,13,0.0,0.0,0,20,5,2
208273,2024-01-06 16:15:45,treatment,6,781.49,67.15,1,16,5,1
208274,2024-01-08 15:21:24,treatment,8,667.96,58.36,1,15,0,2
208275,2024-01-10 12:25:04,treatment,10,1295.62,98.23,1,12,2,2
208276,2024-01-12 10:43:00,treatment,12,0.0,0.0,0,10,4,2
208277,2024-01-04 17:56:00,treatment,4,577.39,72.83,1,17,3,1
208278,2024-01-07 17:36:15,treatment,7,0.0,0.0,0,17,6,1
208279,2024-01-07 08:33:43,treatment,7,809.31,55.22,1,8,6,1
208280,2024-01-08 08:30:51,treatment,8,500.08,69.78,1,8,0,2
208281,2024-01-03 08:35:32,treatment,3,521.57,78.32,1,8,2,1
208282,2024-01-14 03:31:56,treatment,14,507.12,66.36,1,3,6,2
208283,2024-01-08 13:47:13,treatment,8,0.0,0.0,0,13,0,2
208284,2024-01-01 10:05:45,treatment,1,1237.81,120.08,1,10,0,1
208285,2024-01-03 12:00:35,treatment,3,0.0,0.0,0,12,2,1
208286,2024-01-01 18:40:07,treatment,1,0.0,0.0,0,18,0,1
208287,2024-01-14 18:02:36,treatment,14,1535.64,123.96,1,18,6,2
208288,2024-01-06 15:07:17,treatment,6,1067.29,74.85,1,15,5,1
208289,2024-01-10 16:19:59,treatment,10,644.94,53.29,1,16,2,2
208290,2024-01-07 19:41:53,treatment,7,791.51,40.41,1,19,6,1
208291,2024-01-12 17:26:59,treatment,12,634.52,54.17,1,17,4,2
208292,2024-01-06 19:40:11,treatment,6,959.3,76.53,1,19,5,1
208293,2024-01-04 13:21:30,treatment,4,0.0,0.0,0,13,3,1
208294,2024-01-09 19:43:39,treatment,9,706.3,104.57,1,19,1,2
208295,2024-01-12 14:09:43,treatment,12,0.0,0.0,0,14,4,2
208296,2024-01-13 20:27:25,treatment,13,1494.14,117.01,1,20,5,2
208297,2024-01-03 14:47:21,treatment,3,1725.54,117.95,1,14,2,1
208298,2024-01-08 08:00:12,treatment,8,0.0,0.0,0,8,0,2
208299,2024-01-04 16:12:49,treatment,4,856.7,109.16,1,16,3,1
208300,2024-01-12 15:40:31,treatment,12,0.0,0.0,0,15,4,2
208301,2024-01-13 01:33:09,treatment,13,0.0,0.0,0,1,5,2
208302,2024-01-01 11:25:03,treatment,1,0.0,0.0,0,11,0,1
208303,2024-01-08 00:12:30,treatment,8,830.7,48.34,1,0,0,2
208304,2024-01-14 09:49:08,treatment,14,0.0,0.0,0,9,6,2
208305,2024-01-10 12:47:33,treatment,10,769.98,81.02,1,12,2,2
208306,2024-01-14 11:39:05,treatment,14,661.72,71.55,1,11,6,2
208307,2024-01-09 20:50:26,treatment,9,2275.5,292.27,1,20,1,2
208308,2024-01-10 16:41:05,treatment,10,673.74,33.78,1,16,2,2
208309,2024-01-13 14:13:07,treatment,13,1084.49,140.52,1,14,5,2
208310,2024-01-07 15:53:19,treatment,7,1072.4,83.11,1,15,6,1
208311,2024-01-01 17:07:59,treatment,1,494.58,69.18,1,17,0,1
208312,2024-01-13 18:35:13,treatment,13,0.0,0.0,0,18,5,2
208313,2024-01-02 15:23:06,treatment,2,0.0,0.0,0,15,1,1
208314,2024-01-14 20:15:30,treatment,14,0.0,0.0,0,20,6,2
208315,2024-01-09 13:23:13,treatment,9,1364.07,111.07,1,13,1,2
208316,2024-01-12 20:27:08,treatment,12,0.0,0.0,0,20,4,2
208317,2024-01-06 17:30:08,treatment,6,1274.05,122.29,1,17,5,1
208318,2024-01-01 21:17:52,treatment,1,463.17,45.42,1,21,0,1
208319,2024-01-10 15:10:03,treatment,10,1217.65,60.05,1,15,2,2
208320,2024-01-08 11:12:12,treatment,8,914.74,125.0,1,11,0,2
208321,2024-01-13 16:54:12,treatment,13,905.31,101.47,1,16,5,2
208322,2024-01-06 19:40:11,treatment,6,584.87,68.45,1,19,5,1
208323,2024-01-09 14:26:40,treatment,9,0.0,0.0,0,14,1,2
208324,2024-01-10 18:08:58,treatment,10,743.5,53.61,1,18,2,2
208325,2024-01-11 17:57:06,treatment,11,484.31,42.94,1,17,3,2
208326,2024-01-10 18:42:13,treatment,10,984.18,77.83,1,18,2,2
208327,2024-01-01 16:15:11,treatment,1,1840.61,99.44,1,16,0,1
208328,2024-01-14 15:01:22,treatment,14,0.0,0.0,0,15,6,2
208329,2024-01-08 07:23:58,treatment,8,1053.22,97.71,1,7,0,2
208330,2024-01-02 12:17:17,treatment,2,767.65,70.89,1,12,1,1
208331,2024-01-08 15:04:20,treatment,8,658.07,58.01,1,15,0,2
208332,2024-01-09 12:44:49,treatment,9,866.15,78.84,1,12,1,2
208333,2024-01-14 23:56:48,treatment,14,860.21,63.99,1,23,6,2
208334,2024-01-11 01:54:13,treatment,11,899.16,82.47,1,1,3,2
208335,2024-01-10 10:52:52,treatment,10,495.2,56.46,1,10,2,2
208336,2024-01-13 18:47:27,treatment,13,1372.74,191.34,1,18,5,2
208337,2024-01-01 00:51:59,treatment,1,0.0,0.0,0,0,0,1
208338,2024-01-09 21:40:29,treatment,9,1100.67,85.09,1,21,1,2
208339,2024-01-08 23:07:56,treatment,8,1471.13,152.09,1,23,0,2
208340,2024-01-04 12:08:31,treatment,4,0.0,0.0,0,12,3,1
208341,2024-01-14 11:12:50,treatment,14,1107.45,103.04,1,11,6,2
208342,2024-01-07 16:47:54,treatment,7,785.24,69.86,1,16,6,1
208343,2024-01-06 17:42:10,treatment,6,1356.38,77.0,1,17,5,1
208344,2024-01-07 09:37:58,treatment,7,588.5,60.07,1,9,6,1
208345,2024-01-09 16:13:45,treatment,9,1289.08,172.27,1,16,1,2
208346,2024-01-01 08:32:17,treatment,1,623.73,46.43,1,8,0,1
208347,2024-01-08 16:10:48,treatment,8,1011.41,56.25,1,16,0,2
208348,2024-01-13 18:44:21,treatment,13,0.0,0.0,0,18,5,2
208349,2024-01-11 10:14:11,treatment,11,767.01,102.04,1,10,3,2
208350,2024-01-02 13:53:14,treatment,2,0.0,0.0,0,13,1,1
208351,2024-01-04 07:57:39,treatment,4,744.87,162.52,1,7,3,1
208352,2024-01-03 18:13:18,treatment,3,1337.14,137.97,1,18,2,1
208353,2024-01-08 22:54:30,treatment,8,1669.3,124.25,1,22,0,2
208354,2024-01-05 15:57:41,treatment,5,2093.94,122.39,1,15,4,1
208355,2024-01-05 14:02:04,treatment,5,0.0,0.0,0,14,4,1
208356,2024-01-09 15:58:56,treatment,9,939.67,83.98,1,15,1,2
208357,2024-01-10 19:40:33,treatment,10,1026.37,115.54,1,19,2,2
208358,2024-01-05 17:09:12,treatment,5,2069.45,171.77,1,17,4,1
208359,2024-01-09 09:42:33,treatment,9,1064.05,106.47,1,9,1,2
208360,2024-01-03 11:36:54,treatment,3,0.0,0.0,0,11,2,1
208361,2024-01-10 05:44:32,treatment,10,0.0,0.0,0,5,2,2
208362,2024-01-01 20:54:45,treatment,1,885.45,71.72,1,20,0,1
208363,2024-01-04 12:54:18,treatment,4,0.0,0.0,0,12,3,1
208364,2024-01-13 19:15:53,treatment,13,0.0,0.0,0,19,5,2
208365,2024-01-12 11:42:27,treatment,12,615.45,45.02,1,11,4,2
208366,2024-01-14 20:04:08,treatment,14,800.56,88.61,1,20,6,2
208367,2024-01-05 17:06:02,treatment,5,0.0,0.0,0,17,4,1
208368,2024-01-12 01:11:27,treatment,12,0.0,0.0,0,1,4,2
208369,2024-01-11 19:23:02,treatment,11,1130.18,115.03,1,19,3,2
208370,2024-01-10 17:27:28,treatment,10,941.49,64.17,1,17,2,2
208371,2024-01-14 12:56:11,treatment,14,0.0,0.0,0,12,6,2
208372,2024-01-07 13:46:28,treatment,7,0.0,0.0,0,13,6,1
208373,2024-01-05 20:04:17,treatment,5,178.11,20.25,1,20,4,1
208374,2024-01-04 19:38:28,treatment,4,0.0,0.0,0,19,3,1
208375,2024-01-14 02:43:06,treatment,14,1147.97,66.43,1,2,6,2
208376,2024-01-11 09:56:06,treatment,11,557.29,50.6,1,9,3,2
208377,2024-01-02 17:32:04,treatment,2,0.0,0.0,0,17,1,1
208378,2024-01-02 17:41:09,treatment,2,1352.99,69.39,1,17,1,1
208379,2024-01-03 15:06:28,treatment,3,796.05,34.84,1,15,2,1
208380,2024-01-11 17:22:00,treatment,11,0.0,0.0,0,17,3,2
208381,2024-01-05 10:28:37,treatment,5,866.48,78.99,1,10,4,1
208382,2024-01-08 11:01:11,treatment,8,824.03,115.67,1,11,0,2
208383,2024-01-02 16:36:03,treatment,2,1195.66,60.83,1,16,1,1
208384,2024-01-10 17:58:34,treatment,10,285.16,34.4,1,17,2,2
208385,2024-01-11 20:12:06,treatment,11,585.26,50.93,1,20,3,2
208386,2024-01-02 11:08:27,treatment,2,603.87,97.91,1,11,1,1
208387,2024-01-01 08:54:13,treatment,1,0.0,0.0,0,8,0,1
208388,2024-01-07 17:07:55,treatment,7,675.86,91.31,1,17,6,1
208389,2024-01-07 12:09:51,treatment,7,0.0,0.0,0,12,6,1
208390,2024-01-12 00:01:41,treatment,12,688.17,47.19,1,0,4,2
208391,2024-01-13 20:14:13,treatment,13,656.6,27.01,1,20,5,2
208392,2024-01-04 07:54:09,treatment,4,0.0,0.0,0,7,3,1
208393,2024-01-05 11:40:30,treatment,5,771.76,117.64,1,11,4,1
208394,2024-01-10 05:59:33,treatment,10,0.0,0.0,0,5,2,2
208395,2024-01-03 18:41:35,treatment,3,1037.32,74.69,1,18,2,1
208396,2024-01-10 16:08:20,treatment,10,2564.96,307.0,1,16,2,2
208397,2024-01-06 13:26:27,treatment,6,1391.73,106.85,1,13,5,1
208398,2024-01-06 11:39:58,treatment,6,1161.47,77.54,1,11,5,1
208399,2024-01-05 12:28:22,treatment,5,0.0,0.0,0,12,4,1
208400,2024-01-08 15:38:01,treatment,8,671.72,107.57,1,15,0,2
208401,2024-01-12 23:34:20,treatment,12,634.78,53.55,1,23,4,2
208402,2024-01-10 14:58:58,treatment,10,932.0,86.56,1,14,2,2
208403,2024-01-08 15:40:40,treatment,8,501.05,66.73,1,15,0,2
208404,2024-01-12 14:00:54,treatment,12,0.0,0.0,0,14,4,2
208405,2024-01-12 22:23:06,treatment,12,604.84,45.17,1,22,4,2
208406,2024-01-03 12:05:13,treatment,3,0.0,0.0,0,12,2,1
208407,2024-01-14 17:29:27,treatment,14,600.87,66.71,1,17,6,2
208408,2024-01-14 18:08:42,treatment,14,0.0,0.0,0,18,6,2
208409,2024-01-10 13:20:32,treatment,10,0.0,0.0,0,13,2,2
208410,2024-01-14 18:26:12,treatment,14,0.0,0.0,0,18,6,2
208411,2024-01-04 18:46:48,treatment,4,0.0,0.0,0,18,3,1
208412,2024-01-02 18:59:11,treatment,2,1348.06,157.59,1,18,1,1
208413,2024-01-06 04:57:11,treatment,6,745.92,42.95,1,4,5,1
208414,2024-01-04 20:33:26,treatment,4,0.0,0.0,0,20,3,1
208415,2024-01-08 20:38:52,treatment,8,0.0,0.0,0,20,0,2
208416,2024-01-04 15:05:59,treatment,4,949.48,73.77,1,15,3,1
208417,2024-01-09 18:51:33,treatment,9,0.0,0.0,0,18,1,2
208418,2024-01-07 07:01:20,treatment,7,631.24,52.43,1,7,6,1
208419,2024-01-03 13:06:20,treatment,3,1144.84,61.79,1,13,2,1
208420,2024-01-09 18:25:17,treatment,9,1699.46,234.25,1,18,1,2
208421,2024-01-10 23:54:29,treatment,10,996.26,45.6,1,23,2,2
208422,2024-01-12 18:03:32,treatment,12,865.87,129.46,1,18,4,2
208423,2024-01-02 19:43:26,treatment,2,646.16,63.45,1,19,1,1
208424,2024-01-02 20:25:08,treatment,2,1368.78,215.59,1,20,1,1
208425,2024-01-02 17:48:44,treatment,2,739.55,87.44,1,17,1,1
208426,2024-01-02 13:55:33,treatment,2,1161.92,112.06,1,13,1,1
208427,2024-01-12 18:25:47,treatment,12,1177.51,146.66,1,18,4,2
208428,2024-01-12 10:25:10,treatment,12,1308.58,82.33,1,10,4,2
208429,2024-01-09 17:40:16,treatment,9,1332.03,136.48,1,17,1,2
208430,2024-01-04 12:17:45,treatment,4,0.0,0.0,0,12,3,1
208431,2024-01-09 20:42:03,treatment,9,0.0,0.0,0,20,1,2
208432,2024-01-08 07:07:37,treatment,8,568.06,36.84,1,7,0,2
208433,2024-01-11 18:14:08,treatment,11,0.0,0.0,0,18,3,2
208434,2024-01-11 14:36:28,treatment,11,420.81,60.72,1,14,3,2
208435,2024-01-08 15:17:24,treatment,8,1698.56,144.22,1,15,0,2
208436,2024-01-11 19:15:23,treatment,11,0.0,0.0,0,19,3,2
208437,2024-01-01 16:22:47,treatment,1,0.0,0.0,0,16,0,1
208438,2024-01-09 14:38:07,treatment,9,815.56,73.23,1,14,1,2
208439,2024-01-09 14:34:31,treatment,9,594.02,50.12,1,14,1,2
208440,2024-01-03 16:09:08,treatment,3,2441.52,114.38,1,16,2,1
208441,2024-01-07 15:02:56,treatment,7,747.21,49.79,1,15,6,1
208442,2024-01-09 14:31:58,treatment,9,1027.59,105.13,1,14,1,2
208443,2024-01-11 18:41:44,treatment,11,572.7,52.78,1,18,3,2
208444,2024-01-02 12:12:55,treatment,2,0.0,0.0,0,12,1,1
208445,2024-01-13 14:06:46,treatment,13,586.72,91.48,1,14,5,2
208446,2024-01-07 11:47:12,treatment,7,0.0,0.0,0,11,6,1
208447,2024-01-02 19:35:57,treatment,2,0.0,0.0,0,19,1,1
208448,2024-01-02 18:06:22,treatment,2,0.0,0.0,0,18,1,1
208449,2024-01-06 08:57:12,treatment,6,907.44,89.75,1,8,5,1
208450,2024-01-01 13:52:51,treatment,1,824.67,63.13,1,13,0,1
208451,2024-01-05 23:38:28,treatment,5,439.17,66.4,1,23,4,1
208452,2024-01-08 07:11:25,treatment,8,882.83,160.04,1,7,0,2
208453,2024-01-11 11:49:24,treatment,11,1177.8,108.34,1,11,3,2
208454,2024-01-10 13:18:28,treatment,10,1452.7,107.83,1,13,2,2
208455,2024-01-04 10:43:42,treatment,4,316.74,32.66,1,10,3,1
208456,2024-01-13 14:10:50,treatment,13,586.12,73.53,1,14,5,2
208457,2024-01-05 11:35:51,treatment,5,472.58,43.97,1,11,4,1
208458,2024-01-08 13:32:03,treatment,8,0.0,0.0,0,13,0,2
208459,2024-01-07 23:50:51,treatment,7,0.0,0.0,0,23,6,1
208460,2024-01-02 18:31:06,treatment,2,677.13,69.14,1,18,1,1
208461,2024-01-07 12:56:58,treatment,7,681.94,65.03,1,12,6,1
208462,2024-01-14 16:59:30,treatment,14,559.84,54.36,1,16,6,2
208463,2024-01-12 20:00:05,treatment,12,1763.57,128.18,1,20,4,2
208464,2024-01-09 19:37:29,treatment,9,0.0,0.0,0,19,1,2
208465,2024-01-04 10:43:33,treatment,4,686.57,52.86,1,10,3,1
208466,2024-01-11 13:41:04,treatment,11,550.36,60.48,1,13,3,2
208467,2024-01-03 17:00:52,treatment,3,436.46,70.92,1,17,2,1
208468,2024-01-07 09:57:31,treatment,7,0.0,0.0,0,9,6,1
208469,2024-01-10 13:26:34,treatment,10,0.0,0.0,0,13,2,2
208470,2024-01-09 15:56:03,treatment,9,0.0,0.0,0,15,1,2
208471,2024-01-12 19:28:08,treatment,12,795.0,64.8,1,19,4,2
208472,2024-01-01 16:31:35,treatment,1,700.66,49.49,1,16,0,1
208473,2024-01-02 20:34:21,treatment,2,456.71,57.89,1,20,1,1
208474,2024-01-12 07:33:10,treatment,12,0.0,0.0,0,7,4,2
208475,2024-01-07 12:01:17,treatment,7,599.07,56.02,1,12,6,1
208476,2024-01-04 20:24:00,treatment,4,1254.26,155.76,1,20,3,1
208477,2024-01-09 22:04:23,treatment,9,0.0,0.0,0,22,1,2
208478,2024-01-10 19:27:28,treatment,10,2055.51,147.46,1,19,2,2
208479,2024-01-07 14:56:41,treatment,7,889.67,74.35,1,14,6,1
208480,2024-01-13 14:24:29,treatment,13,1086.33,70.14,1,14,5,2
208481,2024-01-05 05:16:46,treatment,5,0.0,0.0,0,5,4,1
208482,2024-01-08 05:07:27,treatment,8,1851.74,187.34,1,5,0,2
208483,2024-01-14 18:05:00,treatment,14,0.0,0.0,0,18,6,2
208484,2024-01-03 16:49:34,treatment,3,853.7,139.47,1,16,2,1
208485,2024-01-07 13:07:58,treatment,7,1083.25,85.68,1,13,6,1
208486,2024-01-12 15:11:09,treatment,12,610.15,72.33,1,15,4,2
208487,2024-01-03 18:46:52,treatment,3,0.0,0.0,0,18,2,1
208488,2024-01-05 05:11:49,treatment,5,1099.5,149.11,1,5,4,1
208489,2024-01-01 12:04:50,treatment,1,1281.41,61.02,1,12,0,1
208490,2024-01-06 13:55:48,treatment,6,1118.78,164.05,1,13,5,1
208491,2024-01-14 15:24:58,treatment,14,0.0,0.0,0,15,6,2
208492,2024-01-04 02:30:21,treatment,4,986.56,99.98,1,2,3,1
208493,2024-01-13 14:20:42,treatment,13,1292.12,116.88,1,14,5,2
208494,2024-01-07 19:58:33,treatment,7,516.0,105.33,1,19,6,1
208495,2024-01-01 17:07:07,treatment,1,945.34,108.41,1,17,0,1
208496,2024-01-04 20:04:26,treatment,4,262.16,34.16,1,20,3,1
208497,2024-01-12 19:45:49,treatment,12,1165.76,142.15,1,19,4,2
208498,2024-01-09 11:06:31,treatment,9,584.14,139.26,1,11,1,2
208499,2024-01-12 18:33:37,treatment,12,0.0,0.0,0,18,4,2
208500,2024-01-11 12:47:46,treatment,11,779.13,166.07,1,12,3,2
208501,2024-01-04 16:38:09,treatment,4,1152.22,120.97,1,16,3,1
208502,2024-01-01 14:51:22,treatment,1,2642.66,103.27,1,14,0,1
208503,2024-01-10 03:55:37,treatment,10,408.13,72.25,1,3,2,2
208504,2024-01-06 14:50:47,treatment,6,0.0,0.0,0,14,5,1
208505,2024-01-12 14:21:30,treatment,12,0.0,0.0,0,14,4,2
208506,2024-01-04 12:21:14,treatment,4,637.89,87.21,1,12,3,1
208507,2024-01-08 10:50:21,treatment,8,0.0,0.0,0,10,0,2
208508,2024-01-12 07:17:18,treatment,12,762.59,62.07,1,7,4,2
208509,2024-01-02 06:03:58,treatment,2,0.0,0.0,0,6,1,1
208510,2024-01-03 17:29:04,treatment,3,801.86,55.52,1,17,2,1
208511,2024-01-09 16:19:55,treatment,9,0.0,0.0,0,16,1,2
208512,2024-01-10 19:07:00,treatment,10,0.0,0.0,0,19,2,2
208513,2024-01-06 18:25:37,treatment,6,2068.43,195.69,1,18,5,1
208514,2024-01-04 09:00:10,treatment,4,423.31,46.77,1,9,3,1
208515,2024-01-01 17:18:45,treatment,1,0.0,0.0,0,17,0,1
208516,2024-01-12 12:50:44,treatment,12,424.65,30.89,1,12,4,2
208517,2024-01-04 12:41:56,treatment,4,1249.57,114.81,1,12,3,1
208518,2024-01-03 16:31:07,treatment,3,1128.91,87.53,1,16,2,1
208519,2024-01-07 11:13:06,treatment,7,488.1,44.75,1,11,6,1
208520,2024-01-01 17:32:02,treatment,1,1434.47,94.05,1,17,0,1
208521,2024-01-10 20:45:25,treatment,10,0.0,0.0,0,20,2,2
208522,2024-01-07 20:39:17,treatment,7,0.0,0.0,0,20,6,1
208523,2024-01-09 01:51:47,treatment,9,1115.16,122.28,1,1,1,2
208524,2024-01-09 13:15:10,treatment,9,0.0,0.0,0,13,1,2
208525,2024-01-02 21:48:45,treatment,2,1351.94,128.75,1,21,1,1
208526,2024-01-14 19:23:36,treatment,14,771.08,56.59,1,19,6,2
208527,2024-01-14 19:07:09,treatment,14,966.29,129.07,1,19,6,2
208528,2024-01-04 07:02:15,treatment,4,776.24,82.25,1,7,3,1
208529,2024-01-13 11:36:36,treatment,13,344.45,73.74,1,11,5,2
208530,2024-01-03 15:14:02,treatment,3,846.03,80.77,1,15,2,1
208531,2024-01-07 15:35:46,treatment,7,569.65,69.89,1,15,6,1
208532,2024-01-13 17:24:11,treatment,13,0.0,0.0,0,17,5,2
208533,2024-01-11 20:53:00,treatment,11,435.96,43.81,1,20,3,2
208534,2024-01-02 19:48:27,treatment,2,1552.22,122.82,1,19,1,1
208535,2024-01-12 19:42:11,treatment,12,758.69,89.13,1,19,4,2
208536,2024-01-07 17:57:02,treatment,7,0.0,0.0,0,17,6,1
208537,2024-01-10 12:06:11,treatment,10,0.0,0.0,0,12,2,2
208538,2024-01-03 12:38:35,treatment,3,0.0,0.0,0,12,2,1
208539,2024-01-03 17:49:40,treatment,3,0.0,0.0,0,17,2,1
208540,2024-01-11 18:28:32,treatment,11,0.0,0.0,0,18,3,2
208541,2024-01-06 16:25:38,treatment,6,626.1,38.41,1,16,5,1
208542,2024-01-01 14:49:50,treatment,1,1534.07,195.74,1,14,0,1
208543,2024-01-11 08:55:02,treatment,11,1423.34,122.89,1,8,3,2
208544,2024-01-09 13:06:47,treatment,9,1416.79,100.63,1,13,1,2
